air_store_id,train_days,test_days,seasonal_naive_rmsle,arimax_rmsle,seasonal_naive_rmse_log,arimax_rmse_log,seasonal_naive_mape,arimax_mape,arimax_aic,arimax_status,air_genre_name,air_area_name,delta_rmsle
air_457efe8c3a30ea17,435,39,0.9037671251882629,0.7868518383402658,0.9037671251882629,0.7868518383402658,112.79091027959807,84.73140697743695,1037.1265910502523,ARIMAX,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,0.11691528684799701
air_464a62de0d57be1e,257,39,0.6024381438581216,0.2962149049066477,0.6024381438581216,0.2962149049066477,80.76466126286306,28.479252475667565,294.67726618373314,ARIMAX,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,0.30622323895147385
air_465bddfed3353b23,257,39,1.038201931747591,0.7357044600544769,1.038201931747591,0.7357044600544769,148.13739132542565,87.52539524462574,473.1484140421434,ARIMAX,Dining bar,Tōkyō-to Shibuya-ku Shibuya,0.30249747169311414
air_47070be6093f123e,257,39,0.33572818256714404,0.5057013799236647,0.33572818256714404,0.5057013799236647,24.38847388368469,35.48621353894742,644.8457494250143,ARIMAX,Japanese food,Tōkyō-to Taitō-ku Higashiueno,-0.16997319735652067
air_472b19e3b5bffa41,257,39,0.6505187791206714,0.6042801578414795,0.6505187791206714,0.6042801578414795,72.73436311584197,69.37310321034967,580.688968121937,ARIMAX,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,0.04623862127919187
air_473cf23b9e7c0a37,257,39,0.5767085920236997,0.43927268132557706,0.5767085920236997,0.4412093441462179,75.93602224823944,45.69044125096502,428.8706330359545,ARIMAX,Japanese food,Fukuoka-ken Fukuoka-shi Momochi,0.13743591069812267
air_473f98b212d37b4a,435,39,0.9430890066206523,0.8128268623912921,0.9430890066206523,0.8128268623912921,92.64816760978127,83.83555448363893,1169.9361606847071,ARIMAX,Dining bar,Tōkyō-to Tachikawa-shi Izumichō,0.13026214422936022
air_47beaffd3806c979,257,38,1.294727143804481,0.6413541592396389,1.294727143804481,0.6413541592396389,96.47500871537365,93.85489007546568,608.5463563741935,ARIMAX,Western food,Tōkyō-to Chiyoda-ku Kudanminami,0.653372984564842
air_483eba479dc9910d,434,39,0.7223932087389003,0.877462531807392,0.7223932087389003,0.877462531807392,93.15299906724982,57.55661882320159,839.1395498509576,ARIMAX,Italian/French,Tōkyō-to Meguro-ku Kamimeguro,-0.15506932306849164
air_48e9fc98b62495a7,437,39,1.24280853242153,1.082568522275772,1.24280853242153,1.082568522275772,245.630840183675,197.73892888248275,1140.27920986783,ARIMAX,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,0.16024001014575817
air_48f4da6223571da4,257,39,0.97114717725725,0.9208095112540648,0.97114717725725,0.9208095112540648,133.290654334233,95.43559869682963,484.8121565466454,ARIMAX,Italian/French,Tōkyō-to Tachikawa-shi Izumichō,0.05033766600318512
air_48ffd31594bc3263,257,39,0.7472820329306019,0.7099411509229157,0.7472820329306019,0.7100437228585829,129.2756175448483,61.245069149614395,545.5327272898877,ARIMAX,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,0.03734088200768626
air_49211568cab5fdee,257,39,0.5616137096720852,0.5627525987078082,0.5616137096720852,0.5627525987078082,43.98385016940844,55.906368997797664,383.8120033420458,ARIMAX,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,-0.001138889035723012
air_4974785f48853db9,257,39,1.4365314924716697,0.940516093469723,1.4365314924716697,0.940516093469723,223.02344086280735,112.79288721795429,717.6819390115711,ARIMAX,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.4960153990019467
air_4b251b9f8373f1ae,436,39,2.323834971468595,1.7969399531418677,2.323834971468595,1.7969399531418677,162.4581396511221,211.56932372780628,1560.3821190418942,ARIMAX,Other,Fukuoka-ken Fukuoka-shi Daimyō,0.5268950183267274
air_4b380b4db9d37883,257,39,0.6012386392667284,0.52813975991508,0.6012386392667284,0.52813975991508,52.555075357703075,51.18125538274727,443.41135796437885,ARIMAX,Dining bar,Fukuoka-ken Fukuoka-shi Tenjin,0.07309887935164838
air_4b55d8aea1d2b395,241,39,0.5154391299448132,0.64555032348173,0.5154391299448132,0.64555032348173,55.836015991108745,81.68825428070228,436.18492462778886,ARIMAX,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,-0.1301111935369168
air_4b9085d0d46a6211,257,39,0.7346740850741339,0.47276293395601193,0.7346740850741339,0.47276293395601193,132.84579097828205,45.10723892691979,591.2342967661015,ARIMAX,Japanese food,Tōkyō-to Minato-ku Shibakōen,0.26191115111812197
air_4beac252540f865e,257,39,0.6996843295023315,0.8450908825896905,0.6996843295023315,0.8450908825896905,60.31219354170104,62.33167375849106,685.8989145582225,ARIMAX,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,-0.14540655308735895
air_4c2ed28f3f19ca52,257,39,1.5306500455858785,1.1777503673143284,1.5306500455858785,1.1777503673143284,207.7046763595554,161.7220880761712,755.3314215679294,ARIMAX,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,0.3528996782715501
air_4c665a2bfff0da3b,436,39,0.6884789994802446,0.5967256901082858,0.6884789994802446,0.5967256901082858,76.61948806179578,59.85350740166061,868.7925156212758,ARIMAX,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,0.0917533093719588
air_4c727b55acdee495,257,39,0.6721735791933998,0.7815138940228299,0.6721735791933998,0.7815138940228299,92.3332752025272,61.06715323383749,465.5308231153916,ARIMAX,Creative cuisine,Hyōgo-ken Himeji-shi Yasuda,-0.10934031482943007
air_4cab15ad29c0ffbc,437,39,0.4570724104733568,0.4998927212926601,0.4570724104733568,0.4998927212926601,45.293026534959836,41.1996826997773,745.4642517925387,ARIMAX,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,-0.04282031081930332
air_4cab91146e3d1897,435,39,1.0665230032661006,0.7942275887488462,1.0665230032661006,0.7942275887488462,58.97177365294773,61.6789141936528,1149.356066148194,ARIMAX,Izakaya,Tōkyō-to Shinagawa-ku Higashigotanda,0.27229541451725436
air_4cca5666eaf5c709,437,39,0.36668028273847786,0.38793800593449557,0.36668028273847786,0.38793800593449557,32.4872530546852,29.32421295673413,557.5314371240675,ARIMAX,Izakaya,Tōkyō-to Kōtō-ku Kameido,-0.021257723196017708
air_4ce7b17062a1bf73,436,39,0.8594651258436339,0.5707519211281047,0.8594651258436339,0.5707519211281047,59.083625022539046,51.193597097434285,935.3475054267187,ARIMAX,Italian/French,Tōkyō-to Minato-ku Shibakōen,0.2887132047155292
air_4d21676ed11f0bac,257,39,0.7845539979096248,0.958726908180852,0.7845539979096248,0.958726908180852,150.94200673892976,65.6512289293619,607.3125812143446,ARIMAX,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,-0.17417291027122728
air_4d71826793c09b22,435,39,0.3410543499792496,0.1893179275908334,0.3410543499792496,0.1893179275908334,30.14681044387877,13.568077440167986,312.5630935251526,ARIMAX,Japanese food,Tōkyō-to Minato-ku Shibakōen,0.1517364223884162
air_4d90a22572fa1ec9,257,39,0.7662897818532719,0.6790726405311637,0.7662897818532719,0.6790726405311637,111.41367443063963,82.22633883687163,634.2171036392388,ARIMAX,Izakaya,Tōkyō-to Kōtō-ku Tōyō,0.08721714132210823
air_4de6d887a7b1c1fc,257,39,1.3019149248218578,0.7613841292436473,1.3019149248218578,0.7613841292436473,121.16345003355282,93.4949479134842,597.8129718773639,ARIMAX,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,0.5405307955782105
air_4dea8d17f6f59c56,257,39,0.5409529446292348,0.7378748012574653,0.5409529446292348,0.7378748012574653,57.229336159203456,115.61255180051808,573.2954369268919,ARIMAX,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,-0.19692185662823047
air_4e1c38f68f435596,257,38,0.6703423684288454,0.6131233919806633,0.6703423684288454,0.6131233919806633,133.58118193698846,94.78076515027217,595.0967772339756,ARIMAX,Italian/French,Tōkyō-to Ōta-ku Kamiikedai,0.05721897644818208
air_4f762e840b3996e1,435,39,0.6923338587001548,0.5659825800598046,0.6923338587001548,0.5659825800598046,76.64082239912021,57.054762282574245,1042.462082062806,ARIMAX,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,0.12635127864035023
air_4feeb8600f131e43,257,39,0.7724465232281508,0.4400594789718364,0.7724465232281508,0.4400594789718364,166.54926383446974,38.4607098382452,505.2326019762837,ARIMAX,Izakaya,Tōkyō-to Chūō-ku Tsukiji,0.3323870442563144
air_500641aca4cf673c,428,39,0.4263290925706312,0.40283543054982845,0.4263290925706312,0.4047343053036699,43.35651993569334,31.714997951289202,895.2197556696117,ARIMAX,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,0.02349366202080272
air_506fe758114df773,439,39,0.9826195673721384,0.6853607423569985,0.9826195673721384,0.6853607423569985,72.32809026763645,61.79416619567913,875.7675760200719,ARIMAX,Italian/French,Tōkyō-to Setagaya-ku Setagaya,0.2972588250151399
air_51281cd059d7b89b,196,39,2.274538413505258,2.257384017685104,2.274538413505258,2.5559925529870706,82.05128205128204,88.39663391054967,402.90920874821063,ARIMAX,Izakaya,Shizuoka-ken Hamamatsu-shi Motoshirochō,0.0171543958201541
air_51319e7acf0438cf,434,39,0.7095277169149558,0.7159125796251663,0.7095277169149558,0.7159125796251663,112.08320081742325,94.04661906154782,996.6311112245166,ARIMAX,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,-0.006384862710210548
air_52e2a1fd42bc917a,257,39,0.579278663707502,0.41008052671534984,0.579278663707502,0.41008052671534984,73.07710870493675,43.54810261929881,535.2102992487012,ARIMAX,Yakiniku/Korean food,Tōkyō-to Shibuya-ku Shibuya,0.1691981369921522
air_536043fcf1a4f8a4,439,39,0.4705544573904175,0.37370052748101645,0.4705544573904175,0.37370052748101645,48.846897332648055,32.49283773975793,672.1876368926377,ARIMAX,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,0.09685392990940106
air_539d693f7317c62d,435,39,1.0157048916948581,0.75141006654334,1.0157048916948581,0.75141006654334,187.8951164383132,73.88216202871911,984.9187529322703,ARIMAX,Japanese food,Miyagi-ken Sendai-shi Kamisugi,0.26429482515151814
air_546b353cbea4a45b,436,39,0.8366574143124866,0.6249654115047049,0.8366574143124866,0.6249654115047049,120.20440055363532,70.08529675670097,838.2732329331295,ARIMAX,Izakaya,Tōkyō-to Chūō-ku Tsukiji,0.21169200280778178
air_5485912b44f976de,257,38,1.227610302543832,0.7195922032632304,1.227610302543832,0.7195922032632304,136.81863791658884,98.92453568224916,614.5717977157655,ARIMAX,Izakaya,Hyōgo-ken Himeji-shi Yasuda,0.5080180992806017
air_54d6c25d33f5260e,438,39,0.8080179604885515,0.6213557675986229,0.8080179604885515,0.6213557675986229,160.69803240957802,69.0768536478582,860.9116527245162,ARIMAX,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,0.18666219288992858
air_54ed43163b7596c4,436,38,0.5801202807859424,0.5276461593695522,0.5801202807859424,0.5276461593695522,68.46756194592022,39.169298784446795,656.1762734225879,ARIMAX,Izakaya,Tōkyō-to Chūō-ku Tsukiji,0.052474121416390185
air_55390f784018349a,435,39,0.2045655173322234,0.38594224340763605,0.2045655173322234,0.38594224340763605,13.875519122245942,18.722973907296474,826.2139296674915,ARIMAX,Cafe/Sweets,Tōkyō-to Minato-ku Shibakōen,-0.18137672607541266
air_55c3627912b9c849,436,39,0.9343421437709444,0.671946307567994,0.9343421437709444,0.671946307567994,157.26115351575217,61.37964121875464,751.9817799279547,ARIMAX,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae,0.26239583620295037
air_55e11c33d4758131,257,39,0.4857595300424842,0.42624682480260445,0.4857595300424842,0.42624682480260445,51.74218950032486,37.94160824829515,376.8702137510119,ARIMAX,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,0.059512705239879726
air_56cd12f31a0afc04,257,39,0.5171956113168505,0.35575290823763545,0.5171956113168505,0.35575290823763545,56.02686998873203,28.401852840653515,305.07573450280944,ARIMAX,Italian/French,Tōkyō-to Chūō-ku Tsukiji,0.1614427030792151
air_56cebcbd6906e04c,257,39,1.8970336947784696,1.575344994445693,1.8970336947784696,1.575344994445693,317.7341966005888,113.02817964923533,637.4809216341906,ARIMAX,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,0.32168870033277663
air_56ea46c14b2dd967,257,39,0.7003390644732479,0.4746811158606858,0.7003390644732479,0.4746811158606858,43.82228641361354,41.84158097078665,555.7870485091435,ARIMAX,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,0.2256579486125621
air_57013002b912772b,257,39,0.7812303080931413,0.6109667239685785,0.7812303080931413,0.6109667239685785,98.44608027300336,74.77722614847814,552.316101865255,ARIMAX,Dining bar,Tōkyō-to Machida-shi Morino,0.17026358412456277
air_573ecdf81b157d22,435,39,0.7712592431028003,0.6399360208232544,0.7712592431028003,0.6399360208232544,63.5770752613461,41.29191688264912,1095.6843363949076,ARIMAX,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,0.13132322227954585
air_57c9eea1a2b66e65,257,39,0.5563053615888387,0.5198102433497299,0.5563053615888387,0.5200440376544186,67.89267418160684,57.254706885709595,471.81990792167767,ARIMAX,Western food,Tōkyō-to Suginami-ku Asagayaminami,0.03649511823910878
air_57ed725a1930a5b9,439,39,0.8806085539988214,0.5706810070091322,0.8806085539988214,0.5706810070091322,48.959491971230136,40.475946288389395,843.7516392303313,ARIMAX,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,0.3099275469896893
air_5878b6f2a9da12c1,257,39,0.7063044185829093,0.7121647854671473,0.7063044185829093,0.7121647854671473,101.79960452902425,89.5214779939682,597.0331160729664,ARIMAX,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,-0.005860366884238077
air_59cc9b2b209c6331,257,39,1.4079542011264115,1.1918380227513572,1.4079542011264115,1.1918380227513572,230.25124448201373,187.2738878799431,797.6681892553457,ARIMAX,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,0.21611617837505426
air_5a9a6cbeeb434c08,257,39,1.1415565787902409,0.9762489833751521,1.1415565787902409,0.9762489833751521,70.94747933306677,57.075319377910915,596.8444216978147,ARIMAX,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,0.16530759541508877
air_5acc13d655a6e8b2,257,39,0.762177407684202,0.5383972366984491,0.762177407684202,0.5383972366984491,110.51912391474272,47.87518031809018,426.031404583798,ARIMAX,Izakaya,Tōkyō-to Katsushika-ku Tateishi,0.22378017098575287
air_5afb1cca48ceaa19,257,39,1.0546062238772116,0.9158325315734596,1.0546062238772116,0.9158325315734596,138.1568238330091,87.57417201773976,694.8316920514985,ARIMAX,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,0.13877369230375203
air_5b6d18c470bbfaf9,439,39,0.3441330199339317,0.47826617697135876,0.3441330199339317,0.47826617697135876,28.295807238799853,49.60779136140836,929.9454364612803,ARIMAX,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,-0.13413315703742706
air_5b704df317ed1962,257,39,0.7954390814747392,0.6220373292774221,0.7954390814747392,0.622037329277422,88.03418803418805,64.138246055945,472.24768267132,ARIMAX,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,0.17340175219731713
air_5bd22f9cc1426a90,254,39,0.7253501068571034,0.6106845887721148,0.7253501068571034,0.6106845887721148,82.90460072716317,73.94296012525133,597.6698733189721,ARIMAX,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,0.1146655180849886
air_5c65468938c07fa5,439,39,1.246251103454826,0.7933642816179591,1.246251103454826,0.7933642816179591,266.12462349921657,108.59138770266273,1006.4252787869027,ARIMAX,Other,Tōkyō-to Shibuya-ku Shibuya,0.4528868218368669
air_5c7489c9ec755e2d,256,39,1.5841063855217832,1.3248895401539333,1.5841063855217832,1.3248895401539333,295.835533108626,218.79112756656932,805.272618240961,ARIMAX,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,0.25921684536784984
air_5c817ef28f236bdf,438,39,0.6250091742721982,0.4634774887183718,0.6250091742721982,0.4634774887183718,76.89224566839286,52.47529264837637,562.4717829748525,ARIMAX,Izakaya,Tōkyō-to Shibuya-ku Shibuya,0.16153168555382635
air_5cb030b9f0b91537,251,39,0.613127168832353,0.46022865484595143,0.613127168832353,0.46022865484595143,62.33851187798556,41.97885417629473,457.9469628105476,ARIMAX,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,0.15289851398640153
air_5cfc537125d97f16,257,39,0.6625873149717247,0.48665628984382037,0.6625873149717247,0.48665628984382037,50.71211800382566,38.38968224553293,478.2332393774733,ARIMAX,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,0.17593102512790437
air_5d7c744c3a2ef624,257,39,0.9106140397816309,0.8485507216456697,0.9106140397816309,0.8485507216456697,192.15295847274655,108.66730612302294,515.5121692374194,ARIMAX,Izakaya,Hyōgo-ken Himeji-shi Yasuda,0.06206331813596122
air_5d945ade487cdf4d,432,39,0.9965997058679459,0.8034836055026463,0.9965997058679459,0.8034836055026463,194.20085162317332,101.63035269044136,1059.465579684325,ARIMAX,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,0.19311610036529958
air_5dea8a7a5bf5eb71,257,39,0.539315176617843,0.4323637889593276,0.539315176617843,0.4323637889593276,63.01789040892737,44.67181513289033,482.7960128614184,ARIMAX,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,0.10695138765851542
air_5e339a1f364cdb00,257,39,0.8840974983784953,0.8084286455983476,0.8840974983784953,0.8084286455983476,151.6346118269195,124.9489140247876,530.4565751452158,ARIMAX,Other,Tōkyō-to Shibuya-ku Higashi,0.07566885278014768
air_5e34c6fe6fabd10e,257,39,1.648698226323108,1.4213126405164058,1.648698226323108,1.4213126405164058,478.31029141561794,331.2000327410325,716.112947208434,ARIMAX,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,0.2273855858067022
air_5e70fe82f9e4fab6,436,39,0.9557106619351075,0.6215094088253751,0.9557106619351075,0.6215094088253751,79.28813197392692,59.489196152178636,951.2064458040734,ARIMAX,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,0.33420125310973237
air_5e939e005bd34633,437,34,1.2914004708657476,1.4077618854295315,1.2914004708657476,1.4077618854295315,328.58957219251334,382.01003480820344,721.1281520572782,ARIMAX,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,-0.1163614145637839
air_5ed3198e4a5eed0f,435,39,1.9147161643585575,0.9641760381836754,1.9147161643585575,0.9801587935989345,463.03946524784993,145.85061668841624,1234.5371536181563,ARIMAX,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,0.9505401261748821
air_5f3a3ef4cba110a4,435,38,0.8652793940571484,0.64091767021989,0.8652793940571484,0.64091767021989,97.32890483025255,47.50390138707562,1043.3777229363977,ARIMAX,Izakaya,Tōkyō-to Chūō-ku Ginza,0.2243617238372584
air_5f6fa1b897fe80d5,257,39,0.9584797422763953,1.0672239774363026,0.9584797422763953,1.0675429387247215,212.92498759328456,89.1536164287136,576.739109752366,ARIMAX,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,-0.10874423515990728
air_5fbda8e9302f7c13,257,39,0.30869805526385935,0.4141812971381028,0.30869805526385935,0.4141812971381028,29.603544551394595,37.748449893311346,511.7737085764503,ARIMAX,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,-0.10548324187424346
air_602ca92c0db34f8f,257,39,0.8094542583549276,0.8948856558762379,0.8094542583549276,0.8948856558762379,62.78049357630805,60.81608753872657,634.7828160938143,ARIMAX,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,-0.08543139752131035
air_609050e4e4f79ae1,436,39,1.3703049359735886,1.1787942058710252,1.3703049359735886,1.1952543886530884,370.8556164803547,268.2141334985501,1140.800767346388,ARIMAX,Japanese food,Tōkyō-to Chūō-ku Tsukiji,0.19151073010256336
air_60a7057184ec7ec7,439,39,0.5401042980219157,0.39797704186756516,0.5401042980219157,0.39797704186756516,48.30127878597446,34.0872801294214,655.0685485988622,ARIMAX,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,0.14212725615435057
air_60aa54ecbc602348,436,39,0.8967647640898164,0.7279230662696023,0.8967647640898164,0.7279230662696023,132.8167665667666,107.82284000307858,983.1231621895777,ARIMAX,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,0.16884169782021408
air_6108821ffafa9b72,256,39,0.2640815440052226,0.327334916871179,0.2640815440052226,0.327334916871179,19.346356219366275,24.35113311236642,665.9716039338963,ARIMAX,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,-0.06325337286595639
air_614e2f7e76dff854,436,39,1.0878377303672162,0.6923264922099751,1.0878377303672162,0.6923264922099751,85.65809821176006,69.32549663709212,937.0302981255546,ARIMAX,Izakaya,Tōkyō-to Itabashi-ku Itabashi,0.3955112381572411
air_61668cc2b0778898,222,39,0.9439030434898669,0.7839650131190996,0.9439030434898669,0.7839650131190996,80.25469683924076,72.72002222937375,453.44240112156774,ARIMAX,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,0.15993803037076726
air_61b8d37c33617f21,257,39,0.4602211256834445,0.32533985184797853,0.4602211256834445,0.32533985184797853,42.51206082274879,27.397916335782146,198.79708697717064,ARIMAX,Izakaya,Fukuoka-ken Kitakyūshū-shi None,0.13488127383546594
air_61de73b097513f58,435,39,0.8753812787006103,0.6077894201766688,0.8753812787006103,0.6077894201766688,116.2931477354554,76.67797669119678,743.1158834327748,ARIMAX,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,0.2675918585239415
air_622375b4815cf5cb,436,39,1.3761499263390626,0.9911754564623789,1.3761499263390626,0.9911754564623789,290.4764565268683,131.55533602717924,1154.1886177298625,ARIMAX,Izakaya,Fukuoka-ken Kitakyūshū-shi None,0.3849744698766837
air_627cabe2fe53f33f,257,39,0.9971275809852325,0.9363041150488228,0.9971275809852325,0.9363041150488228,134.40663412854775,74.41756023190284,559.6161020707455,ARIMAX,Yakiniku/Korean food,Hyōgo-ken Kōbe-shi Kumoidōri,0.06082346593640964
air_629d9935273c82ae,257,39,0.6468965548074235,0.5063193630188992,0.6468965548074235,0.5063193630188992,63.387423739562465,44.35795216687373,453.1588387406436,ARIMAX,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,0.14057719178852424
air_629edf21ea38ac2d,257,39,1.4785826422271902,1.1997664846470841,1.4785826422271902,1.1997664846470841,314.4430893927288,170.26337020150595,701.4624174225978,ARIMAX,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,0.278816157580106
air_632ba66e1f75aa28,434,39,1.2515601345986314,1.1090741781308655,1.2515601345986314,1.1090741781308655,339.5493879117188,230.89462101508857,816.7639123373383,ARIMAX,Italian/French,Tōkyō-to Suginami-ku Asagayaminami,0.14248595646776585
air_638c35eb25e53eea,438,39,0.8288689166129153,0.7221935980885252,0.8288689166129153,0.7221935980885252,125.37246249455261,65.93764557170574,837.3173432950689,ARIMAX,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,0.10667531852439005
air_63a750d8b4b6a976,438,39,1.264320242351211,0.9788553269393238,1.264320242351211,0.9788553269393238,279.1635268319714,134.713327929991,1012.8370469471697,ARIMAX,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,0.28546491541188723
air_63a88d81295195ed,435,39,1.2035389277675397,0.7918104747417022,1.2035389277675397,0.7918104747417022,178.50409150339738,78.14030316514774,1203.451228583513,ARIMAX,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,0.4117284530258375
air_63b13c56b7201bd9,438,39,1.7868850911449403,1.3634978178883246,1.7868850911449403,1.3634978178883246,555.6353474474042,413.36027948225916,873.2531967501069,ARIMAX,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,0.42338727325661574
air_63e28ee0b0c955a7,435,39,0.5493523972811115,0.5167702713463812,0.5493523972811115,0.5168401640528677,52.09974395177043,45.03983678425168,945.8769678130197,ARIMAX,Japanese food,Tōkyō-to Taitō-ku Higashiueno,0.03258212593473031
air_640cf4835f0d9ba3,436,39,0.9445784827493143,0.721408807683315,0.9445784827493143,0.721408807683315,58.18184565873283,51.76687051298221,798.3582826835368,ARIMAX,Izakaya,Tōkyō-to Ōta-ku Kamata,0.22316967506599938
air_6411203a47b5ec77,257,39,0.6112094311053671,0.6035075486037036,0.6112094311053671,0.6035075486037036,65.63449527548123,68.14962462723399,598.9276776285728,ARIMAX,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,0.007701882501663482
air_645cb18b33f938cf,257,38,0.653973508026159,0.6569220276663053,0.653973508026159,0.6569220276663053,61.36339980005007,74.20153054264597,626.5117605265089,ARIMAX,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,-0.0029485196401463076
air_646b93e336f0dded,253,39,1.4619262701412206,0.8785606234610295,1.4619262701412206,0.8785606234610295,211.73884938590822,93.44233564218591,685.7237761297438,ARIMAX,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,0.5833656466801911
air_64a5d5c1381837af,247,39,0.2687447462718805,0.26367424812347834,0.2687447462718805,0.26367424812347834,22.430410732881477,21.277258409109706,406.2173619939644,ARIMAX,Creative cuisine,Tōkyō-to Nakano-ku Nakano,0.005070498148402158
air_64d4491ad8cdb1c6,435,39,0.8728133776211632,0.5506635133880193,0.8728133776211632,0.5506635133880193,96.397022923603,49.65446002240264,845.6415450758378,ARIMAX,Dining bar,Tōkyō-to Minato-ku Shibakōen,0.32214986423314385
air_650f9b9de0c5542c,435,39,0.5416144806502909,0.5404103475457666,0.5416144806502909,0.5405140309483186,72.1498391199678,73.47397399380255,982.8024448719201,ARIMAX,Italian/French,Tōkyō-to Suginami-ku Asagayaminami,0.0012041331045243853
air_657a0748462f85de,257,39,0.8789669390903354,0.7154533331462761,0.8789669390903354,0.7154533331462761,134.33007519545984,105.59583547557112,556.3030881531747,ARIMAX,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,0.16351360594405928
air_65e294f1ae6df9c3,435,39,0.7342435786459011,0.4411389310782794,0.7342435786459011,0.4411389310782794,124.6075573566012,50.638512681280666,685.942632516614,ARIMAX,Other,Fukuoka-ken Fukuoka-shi Hakata Ekimae,0.29310464756762167
air_6607fe3671242ce3,257,39,0.40146775110420413,0.37204594809893304,0.40146775110420413,0.37204594809893304,31.71700788038209,30.53568029284049,345.75500030413326,ARIMAX,Izakaya,Tōkyō-to Chūō-ku Tsukiji,0.029421803005271085
air_670a0c1c4108bcea,435,39,0.9020307131088593,0.8571727692239912,0.9020307131088593,0.8571727692239912,164.7238912465624,78.54671582860216,1070.0653185461586,ARIMAX,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,0.04485794388486808
air_671b4bea84dafb67,435,39,0.6635120296269751,0.6971239662113888,0.6635120296269751,0.6971239662113888,107.17129834115198,95.19613958895835,645.0924844040733,ARIMAX,Japanese food,Tōkyō-to Minato-ku Shibakōen,-0.03361193658441375
air_673acd9fa5e0dd78,435,39,0.569260748609508,0.6136712720086648,0.569260748609508,0.6136712720086648,54.17407378945841,51.986620734220644,890.6340755546789,ARIMAX,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,-0.04441052339915674
